Rank                                           Won  Lost  Tied    PF    PA   Rating
  70 MT ST. MARY'S                               1     1     0   132   165  107.228
  71 DAYTON                                     23    11     0  2564  2408  107.172
  72 STANFORD                                   21    14     0  2571  2476  107.094
  73 VILLANOVA                                  21    15     0  2664  2454  107.057
  74 KANSAS ST.                                 16    17     0  2337  2297  107.057
  75 RUTGERS                                    15    17     0  2465  2482  107.046
  76 SANTA CLARA                                21    13     0  2786  2481  107.024
  77 PITTSBURGH                                 17    15     0  2428  2267  106.995
  78 NOVA SOUTHEASTERN                          36     1     0  3764  2936  106.974
  79 PENN ST.                                   16    15     0  2452  2270  106.973
  80 AKRON                                      28     7     0  2941  2627  106.893
  81 HIGH POINT                                 29     6     0  2858  2413  106.855
  82 LSU                                        14    18     0  2363  2355  106.839
  83 MINNESOTA                                  15    17     0  2178  2231  106.836
  84 ARIZONA ST.                                13    20     0  2444  2533  106.731
  85 UTAH                                       16    17     0  2493  2396  106.720
  86 CHATTANOOGA                                29     9     0  3030  2772  106.669
  87 OKLAHOMA ST.                               17    18     0  2556  2671  106.643
  88 SOUTH CAROLINA                             12    20     0  2233  2286  106.570
  89 GRAND CANYON                               26     8     0  2661  2362  106.508
  90 UNLV                                       18    15     0  2285  2248  106.414
  91 MIDDLE TENN.                               22    12     0  2608  2466  106.408
  92 COLORADO                                   14    21     0  2441  2515  106.383
  93 YALE                                       22     8     0  2439  2102  106.370
  94 LOYOLA CHICAGO                             25    12     0  2721  2553  106.351
  95 FLORIDA ST.                                17    15     0  2383  2319  106.327
  96 SAINT JOSEPH'S                             22    13     0  2627  2402  106.271
  97 BELMONT                                    22    11     0  2618  2529  106.266
  98 UAB                                        24    13     0  3040  2822  106.226
  99 UNI                                        20    13     0  2418  2223  106.163
 100 UNCW                                       27     8     0  2771  2459  106.158
 101 ARKANSAS ST.                               25    11     0  2858  2528  106.095
 102 VIRGINIA                                   15    17     0  2073  2137  106.088
 103 XAVIER (LA)                                 1     0     0    62    56  106.088
 104 OREGON ST.                                 20    13     0  2516  2276  106.080
 105 BUTLER                                     15    20     0  2616  2620  106.043
 106 WASHINGTON                                 13    18     0  2219  2339  106.035
 107 NEVADA                                     17    16     0  2386  2248  106.022
 108 GEORGETOWN                                 18    16     0  2447  2365  105.977
 109 JACKSONVILLE ST.                           23    13     0  2653  2464  105.926
 110 KENT ST.                                   24    12     0  2647  2459  105.864
 111 WASHINGTON ST.                             19    15     0  2683  2671  105.822
 112 GEORGIA TECH                               17    17     0  2485  2471  105.803
 113 ST. BONAVENTURE                            22    12     0  2334  2218  105.768
 114 FURMAN                                     25    10     0  2702  2443  105.743
 115 TROY                                       23    11     0  2495  2235  105.742
 116 UTAH VALLEY                                25     9     0  2584  2322  105.722
 117 COL. OF CHARLESTON                         24     9     0  2549  2437  105.699
 118 LIPSCOMB                                   25    10     0  2752  2371  105.628
 119 ILLINOIS ST.                               22    14     0  2727  2585  105.600
 120 ROBERT MORRIS                              26     9     0  2694  2485  105.596
 121 NOTRE DAME                                 15    18     0  2397  2392  105.567
 122 MONTANA                                    25    10     0  2680  2565  105.567
 123 LOUISIANA TECH                             20    12     0  2364  2188  105.565
 124 WASHBURN                                   30     4     0  2947  2314  105.536
 125 ALABAMA HUNTSVILLE                         32     2     0  2993  2512  105.528
 126 UC RIVERSIDE                               21    13     0  2542  2550  105.515
 127 MIAMI (OH)                                 25     9     0  2740  2473  105.491
 128 SAINT LOUIS                                19    15     0  2527  2423  105.444
 129 WICHITA ST.                                19    15     0  2516  2485  105.434
 130 SYRACUSE                                   14    19     0  2464  2566  105.412
 131 CSUN                                       22    11     0  2650  2406  105.341
 132 WIS.-PLATTEVILLE                           25     2     0  2134  1763  105.323
 133 FLA. ATLANTIC                              18    16     0  2677  2569  105.310
 134 FLA. MEMORIAL                               1     0     0    80    78  105.278
 135 SAMFORD                                    22    11     0  2736  2492  105.256
 136 KENNESAW ST.                               19    14     0  2526  2417  105.252
 137 GEORGE WASHINGTON                          21    13     0  2489  2327  105.222
 138 CALIFORNIA                                 14    19     0  2494  2534  105.184
 139 NORTHERN COLO.                             25    10     0  2822  2545  105.114
 140 TOWSON                                     22    11     0  2309  2201  105.096
 141 PROVIDENCE                                 12    20     0  2283  2320  105.024
 142 WESTERN KY.                                17    15     0  2395  2392  105.013
 143 ST. THOMAS (MN)                            24    10     0  2827  2544  105.004
 144 UC SANTA BARBARA                           21    13     0  2527  2340  104.972
 145 JAMES MADISON                              20    12     0  2365  2256  104.972
 146 LMU (CA)                                   17    15     0  2279  2290  104.944
 147 SOUTH ALABAMA                              21    11     0  2334  2066  104.925
 148 DEPAUL                                     14    20     0  2463  2532  104.892
 149 WINTHROP                                   23    11     0  2879  2651  104.886
 150 UIC                                        18    14     0  2448  2362  104.868
 151 MILWAUKEE                                  21    11     0  2510  2295  104.839
 152 NORTH ALA.                                 24    11     0  2753  2471  104.828
 153 DBU                                        34     5     0  3342  2823  104.800
 154 NEW MEXICO ST.                             17    15     0  2229  2110  104.763
 155 VIRGINIA TECH                              13    19     0  2213  2341  104.760
 156 MURRAY ST.                                 16    17     0  2371  2282  104.749
 157 RHODE ISLAND                               18    13     0  2419  2328  104.745
 158 PRINCETON                                  19    11     0  2209  2162  104.740
 159 NC STATE                                   12    19     0  2158  2183  104.737
 160 UTEP                                       17    15     1  2313  2270  104.706
 161 NYU                                        25     2     0  2208  1754  104.695
 162 TULANE                                     19    15     0  2533  2393  104.624
 163 OMAHA                                      22    13     0  2707  2634  104.594
 164 SOUTH DAKOTA ST.                           20    12     0  2546  2352  104.574
 165 NORTH DAKOTA ST.                           21    11     0  2595  2386  104.549
 166 EAST CAROLINA                              19    14     0  2502  2434  104.539
 167 CLEVELAND ST.                              23    13     0  2631  2395  104.529
 168 DAVIDSON                                   17    16     0  2393  2334  104.422
 169 RADFORD                                    20    13     0  2441  2314  104.418
 170 GOVERNORS ST.                               1     0     0    79    61  104.417
 171 UNC GREENSBORO                             20    12     0  2332  2092  104.357
 172 UNC ASHEVILLE                              21    11     0  2630  2450  104.355
 173 CORNELL                                    18    11     0  2467  2248  104.345
 174 TEMPLE                                     17    15     0  2520  2487  104.343
 175 LAMAR UNIVERSITY                           20    13     0  2306  2170  104.332
 176 COLO. SCH. OF MINES                        29     5     0  2769  2341  104.299
 177 NICHOLLS                                   20    13     0  2443  2296  104.234
 178 WOFFORD                                    19    16     0  2623  2451  104.205
 179 TOLEDO                                     18    15     0  2603  2645  104.193
 180 WESLEYAN (CT)                              26     2     0  2164  1719  104.192
 181 MARSHALL                                   20    13     0  2499  2366  104.179
 182 LAKE SUPERIOR ST.                          30     7     0  2934  2515  104.161
 183 CALIFORNIA BAPTIST                         17    15     0  2280  2241  104.156
 184 MSU MOORHEAD                               25     9     0  2562  2326  104.117
 185 SAN JOSE ST.                               15    20     0  2525  2568  104.108
 186 TRINITY (CT)                               26     3     0  2192  1641  104.099
 187 NORFOLK ST.                                24    11     0  2696  2440  104.090
 188 SOUTHERN ILL.                              14    19     0  2405  2458  104.087
 189 PURDUE FORT WAYNE                          19    13     0  2583  2388  104.059
 190 BOSTON COLLEGE                             12    19     0  2182  2349  104.056
 191 CAL ST. DOM. HILLS                         31     6     0  2873  2587  104.045
 192 CENTRAL CONN. ST.                          25     7     0  2312  2012  104.014
 193 ETSU                                       19    13     0  2301  2128  104.013
 194 WESTCLIFF                                   2     1     0   242   247  104.001
 195 POINT LOMA                                 29     6     0  2622  2324  103.989
 196 DAEMEN                                     28     1     0  2455  1843  103.985
 197 BRYANT                                     23    12     0  2860  2598  103.973
 198 CAL POLY                                   16    19     0  2873  2901  103.929
 199 YOUNGSTOWN ST.                             21    13     0  2599  2446  103.924
 200 SAM HOUSTON                                13    18     1  2346  2354  103.897
 201 WIS.-LA CROSSE                             23     5     0  2174  1939  103.891
 202 APP STATE                                  17    14     0  2102  1970  103.882
 203 OHIO                                       16    16     0  2554  2449  103.881
 204 WYOMING                                    12    20     0  2149  2277  103.813
 205 VALPARAISO                                 15    19     0  2539  2513  103.811
 206 A&M-CORPUS CHRISTI                         20    14     0  2576  2291  103.771
 207 FGCU                                       19    15     0  2454  2370  103.713
 208 DUQUESNE                                   13    19     0  2212  2155  103.700
 209 JACKSONVILLE                               19    14     0  2379  2360  103.681
 210 OAKLAND                                    16    18     0  2402  2436  103.655
 211 HAWAII                                     15    16     0  2173  2208  103.648
 212 MICHIGAN TECH                              25     8     0  2552  2264  103.617
 213 CONCORDIA-ST. PAUL                         22    10     0  2783  2629  103.597
 214 EASTERN KY.                                18    14     0  2491  2408  103.586
 215 MOUNT ST. MARY'S                           22    12     0  2392  2373  103.584
 216 LENOIR-RHYNE                               29     6     0  3050  2778  103.579
 217 FLA. SOUTHERN                              26     9     0  3240  2982  103.545
 218 LA SALLE                                   14    19     0  2376  2465  103.521
 219 WINONA ST.                                 22    11     0  2454  2315  103.519
 220 SOUTHWESTERN (KS)                           1     0     0    80    76  103.513
 221 MINN. DULUTH                               20     9     0  2210  1919  103.506
 222 WEST LIBERTY                               30     5     0  3507  2999  103.498
 223 INDIANA ST.                                14    18     0  2563  2545  103.495
 224 QUEENS (NC)                                20    15     0  2685  2611  103.489
 225 SOUTHEAST MO. ST.                          21    12     0  2442  2212  103.472
 226 QUINNIPIAC                                 20    13     0  2439  2358  103.428
 227 NORTHEASTERN                               17    15     0  2243  2229  103.415
 228 LINCOLN MEMORIAL                           25     6     0  2612  2237  103.401
 229 SOUTH FLA.                                 13    19     0  2381  2385  103.399
 230 UC DAVIS                                   15    17     0  2175  2249  103.395
 231 LUBBOCK CHRISTIAN                          25     9     0  2575  2248  103.385
 232 MERRIMACK                                  18    15     0  2166  2120  103.364
 233 SIUE                                       22    12     0  2436  2260  103.356
 234 LONGWOOD                                   18    14     0  2504  2371  103.322
 235 SEATTLE U                                  14    18     0  2254  2125  103.322
 236 SOUTH DAKOTA                               19    14     0  2812  2763  103.311
 237 NORTHERN KY.                               17    16     0  2371  2377  103.305
 238 DREXEL                                     18    15     0  2322  2207  103.297
 239 MISSOURI S&T                               25     7     0  2628  2351  103.293
 240 SOUTHWEST MINN. ST.                        21     9     0  2208  2000  103.287
 241 SOUTHEASTERN LA.                           18    14     0  2324  2232  103.273
 242 EMORY                                      20     5     0  2133  1806  103.257
 243 NORTHWESTERN ST.                           16    16     0  2146  2204  103.219
 244 VERMONT                                    21    12     0  2199  2106  103.216
 245 TEXAS ST.                                  16    16     0  2439  2346  103.207
 246 MINOT ST.                                  26    10     0  2895  2626  103.205
 247 AMERICAN                                   22    13     0  2406  2370  103.199
 248 WILLIAM & MARY                             17    15     0  2487  2445  103.188
 249 MARIST                                     20    10     0  1979  1934  103.147
 250 UPPER IOWA                                 21     9     0  2514  2297  103.140
 251 SOUTHERN U.                                20    12     0  2392  2184  103.113
 252 GA. SOUTHERN                               17    16     0  2449  2505  103.104
 253 PORTLAND ST.                               19    13     0  2418  2227  103.090
 254 PEPPERDINE                                 13    22     0  2560  2681  103.076
 255 LYNN                                       21     9     0  2649  2291  103.068
 256 MIDWESTERN ST.                             23     8     0  2351  2063  103.060
 257 UTSA                                       12    19     0  2378  2382  103.058
 258 ABILENE CHRISTIAN                          16    16     0  2260  2250  103.049
 259 MIAMI (FL)                                  7    24     0  2294  2500  103.031
 260 CONCORDIA (NE)                              1     0     0    90    71  103.014
 261 MINNESOTA ST.                              20    12     0  2497  2317  103.009
 262 BROWN                                      14    13     0  1950  1933  102.986
 263 COLUMBUS ST.                               27     5     0  2598  2328  102.974
 264 MO.-ST. LOUIS                              21    12     0  2332  2252  102.972
 265 EASTERN MICH.                              16    16     0  2355  2449  102.934
 266 SETON HALL                                  7    25     0  1970  2246  102.901
 267 ELON                                       17    16     0  2433  2315  102.897
 268 MASSACHUSETTS                              12    20     0  2333  2399  102.883
 269 FERRIS ST.                                 25     9     0  2803  2430  102.870
 270 MONTANA ST.                                15    18     0  2354  2298  102.858
 271 LITTLE ROCK                                19    14     0  2287  2219  102.848
 272 UNT DALLAS                                  2     1     0   201   223  102.847
 273 HAMPTON                                    17    16     0  2391  2309  102.847
 274 EVANSVILLE                                 11    21     0  2113  2263  102.834
 275 WRIGHT ST.                                 15    18     0  2551  2520  102.818
 276 ILL. WESLEYAN                              22     6     0  2234  1933  102.802
 277 RICE                                       13    19     0  2249  2249  102.789
 278 BUCKNELL                                   18    15     0  2443  2414  102.776
 279 CSU BAKERSFIELD                            14    19     0  2434  2430  102.772
 280 GANNON                                     27     7     0  3088  2652  102.748
 281 FORDHAM                                    12    21     0  2452  2573  102.712
 282 NORTHERN MICH.                             22    10     0  2376  2205  102.703
 283 CHICO ST.                                  24     7     0  2460  2271  102.699
 284 WARNER PACIFIC                              3     0     0   221   191  102.697
 285 VALDOSTA ST.                               25     7     0  2981  2670  102.687
 286 ST. CLOUD ST.                              20    12     0  2416  2308  102.687
 287 SOUTH CAROLINA ST.                         20    13     0  2624  2324  102.638
 288 CENTRAL MICH.                              14    17     0  2341  2237  102.607
 289 DARTMOUTH                                  14    14     0  2166  2013  102.593
 290 UTRGV                                      16    15     0  2378  2294  102.587
 291 BETHUNE-COOKMAN                            17    16     0  2265  2381  102.585
 292 NORTH FLORIDA                              15    17     0  2651  2712  102.585
 293 FRIENDS                                     1     1     0   164   158  102.579
 294 ALABAMA ST.                                20    15     0  2567  2524  102.570
 295 DELAWARE                                   16    20     0  2780  2803  102.554
 296 MAINE                                      20    14     0  2409  2246  102.541
 297 LINCOLN (MO)                               23    10     0  2342  2093  102.529
 298 UT ARLINGTON                               13    18     0  2302  2320  102.526
 299 GEORGIA ST.                                14    19     0  2479  2583  102.520
 300 UIW                                        19    17     0  2659  2508  102.520
 301 IDAHO ST.                                  15    15     0  2230  2099  102.512
 302 CAMPBELL                                   15    17     0  2246  2169  102.495
 303 JACKSON ST.                                16    18     0  2428  2535  102.489
 304 PORTLAND                                   12    20     0  2334  2574  102.477
 305 USC AIKEN                                  24     9     0  2711  2436  102.427
 306 FINDLAY                                    24     5     0  2463  2089  102.423
 307 HARVARD                                    12    15     0  1848  1945  102.422
 308 DENISON                                    24     3     0  2020  1727  102.416
 309 OLD DOMINION                               15    20     0  2376  2502  102.415
 310 TUFTS                                      21     5     0  2000  1702  102.413
 311 MANHATTAN                                  17    14     0  2365  2327  102.393
 312 TULSA                                      13    20     0  2352  2430  102.379
 313 ST. MARY'S (TX)                            20    11     0  2277  2130  102.371
 314 WASHU                                      19     7     0  2070  1758  102.368
 315 HOFSTRA                                    15    18     0  2202  2141  102.350
 316 MISSOURI ST.                                9    23     0  2175  2268  102.345
 317 SFA                                        14    17     0  2065  2118  102.345
 318 RANDOLPH-MACON                             23     5     0  2114  1658  102.334
 319 IONA                                       17    17     0  2369  2396  102.321
 320 FORT HAYS ST.                              22    10     0  2120  1918  102.312
 321 SAINT JOHN'S (MN)                          24     3     0  2158  1701  102.312
 322 RICHMOND                                   10    22     0  2137  2302  102.283
 323 MONMOUTH                                   13    20     0  2321  2487  102.273
 324 NORTHERN ARIZ.                             18    16     0  2581  2435  102.231
 325 ROGERS ST.                                 24    10     0  2572  2424  102.229
 326 SOUTHERN NAZARENE                          22     7     0  2119  1901  102.208
 327 CHARLOTTE                                  11    22     0  2328  2460  102.179
 328 UNC PEMBROKE                               25     7     0  2801  2323  102.135
 329 PACE                                       24     8     0  2418  2104  102.121
 330 BALL ST.                                   14    17     0  2336  2300  102.117
 331 FAIRMONT ST.                               27     5     0  2720  2437  102.104
 332 PRESBYTERIAN                               14    19     0  2449  2341  102.098
 333 UMASS LOWELL                               17    15     0  2543  2371  102.074
 334 ADELPHI                                    26     8     0  2607  2326  102.056
 335 MERCER                                     14    19     0  2511  2485  102.026
 336 WEST TEX. A&M                              20    12     0  2501  2242  102.013
 337 AUSTIN PEAY                                14    19     0  2362  2472  102.010
 338 BIOLA                                      22     8     0  2357  2163  101.999
 339 TENNESSEE ST.                              17    16     0  2577  2418  101.976
 340 GARDNER-WEBB                               11    20     0  2287  2422  101.966
 341 CHRIS. NEWPORT                             22     5     0  2139  1865  101.959
 342 IDAHO                                      14    19     0  2430  2493  101.949
 343 WESTERN MICH.                              12    20     0  2306  2433  101.906
 344 SIENA                                      14    18     0  2311  2307  101.905
 345 LOUISIANA                                  12    21     0  2159  2410  101.889
 346 TARLETON ST.                               12    20     0  2025  2227  101.876
 347 CARTHAGE                                   21     6     0  2136  1938  101.872
 348 LEWIS                                      17    11     0  2164  2055  101.823
 349 HAMILTON                                   20     6     0  1914  1708  101.810
 350 JOHN CARROLL                               22     5     0  2144  1891  101.801
 351 TAMPA                                      20    11     0  2761  2578  101.797
 352 HAMPDEN-SYDNEY                             21     5     0  2080  1800  101.796
 353 CSUSB                                      23    12     0  2650  2467  101.794
 354 ASSUMPTION                                 22    10     0  2615  2398  101.787
 355 BOWLING GREEN                              14    18     0  2352  2366  101.734
 356 FIU                                        10    23     0  2285  2380  101.714
 357 CALVIN                                     21     6     0  2016  1694  101.711
 358 ST. EDWARD'S                               21    13     0  2714  2523  101.704
 359 REDLANDS                                   22     4     0  2291  1944  101.701
 360 UALBANY                                    17    16     0  2463  2437  101.685
 361 MAYVILLE ST.                                2     0     0   171   127  101.674
 362 PITTSBURG ST.                              18    12     0  2334  2194  101.672
 363 ST. THOMAS (TX)                            25     3     0  2085  1770  101.667
 364 KY. WESLEYAN                               22     8     0  2348  2090  101.647
 365 COLUMBIA                                   12    15     0  2117  2109  101.625
 366 WIS. LUTHERAN                              25     3     0  2366  1935  101.613
 367 CORBAN                                      0     1     0    65   100  101.610
 368 NORTHWEST NAZARENE                         20     8     0  2031  1904  101.610
 369 FRESNO ST.                                  6    26     0  2262  2582  101.604
 370 UCHICAGO                                   18     7     0  1843  1621  101.598
 371 ARMY WEST POINT                            17    16     0  2416  2473  101.598
 372 NORTH DAKOTA                               12    21     0  2550  2624  101.594
 373 COLGATE                                    14    19     0  2379  2388  101.560
 374 SACRED HEART                               15    18     0  2502  2481  101.542
 375 LINDENWOOD                                 16    17     0  2348  2354  101.534
 376 PACIFIC                                     9    24     0  2295  2500  101.491
 377 SOUTHERN N.H.                              21     9     0  2177  2130  101.489
 378 HOUSTON CHRISTIAN                          12    20     0  2111  2220  101.486
 379 CENTRAL WASH.                              22    10     0  2543  2345  101.484
 380 KANSAS CITY                                13    20     0  2386  2218  101.480
 381 FAYETTEVILLE ST.                           23     9     0  2462  2129  101.467
 382 MONTCLAIR ST.                              22     6     0  2407  2181  101.455
 383 ROANOKE                                    23     5     0  2340  1904  101.453
 384 HARDING                                    22    10     0  2500  2372  101.451
 385 TRUMAN ST.                                 17    12     0  2135  2160  101.448
 386 TENNESSEE TECH                             15    17     0  2308  2371  101.444
 387 FLORIDA A&M                                14    17     0  2235  2334  101.439
 388 SOUTHERN UTAH                              12    19     0  2163  2285  101.437
 389 SIOUX FALLS                                16    13     0  2230  2182  101.435
 390 TEXAS SOUTHERN                             15    17     0  2325  2307  101.391
 391 CAL LUTHERAN                               22     6     0  2304  2035  101.382
 392 EASTERN N.M.                               18    11     0  2567  2192  101.369
 393 WIS.-STEVENS POINT                         18     9     0  1931  1730  101.367
 394 CHARLESTON SO.                             10    22     0  2307  2503  101.365
 395 MSU DENVER                                 19    10     0  2222  2032  101.358
 396 VMI                                        15    19     0  2492  2487  101.356
 397 BOSTON U.                                  16    16     0  2148  2191  101.344
 398 MONT. ST. BILLINGS                         21    12     0  2463  2404  101.339
 399 MOREHEAD ST.                               15    17     0  2116  2199  101.339
 400 RIDER                                      14    19     0  2211  2370  101.335
 401 WAYNE ST. (NE)                             16    13     0  2050  1958  101.322
 402 CARSON-NEWMAN                              21    12     0  2938  2835  101.315
 403 ROCKY MOUNTAIN                              1     1     0   172   174  101.310
 404 ANGELO ST.                                 17    12     0  1990  1950  101.302
 405 TRINE                                      21     5     0  1992  1599  101.301
 406 MONTEVALLO                                 20    11     0  2475  2372  101.282
 407 COLORADO MESA                              19    10     0  2086  2048  101.282
 408 SOUTHERN MISS.                             11    22     0  2352  2507  101.276
 409 OREGON TECH                                 1     0     0   107    75  101.271
 410 LIU                                        17    16     0  2235  2156  101.263
 411 VIRGINIA ST.                               23     9     0  2462  2256  101.259
 412 ST. THOMAS AQUINAS                         25    10     0  3004  2746  101.253
 413 CENTRAL OKLA.                              19    13     0  2579  2332  101.239
 414 BLACK HILLS ST.                            18    12     0  2296  2096  101.238
 415 WEST CHESTER                               23     7     0  2335  2176  101.228
 416 SAINT FRANCIS                              16    18     0  2415  2433  101.223
 417 DOMINICAN (NY)                             21     9     0  2509  2353  101.214
 418 DENVER                                     11    21     0  2316  2483  101.209
 419 OUACHITA BAPTIST                           22     9     0  2491  2264  101.174
 420 DELAWARE ST.                               16    14     0  2360  2229  101.166
 421 WESTERN WASH.                              20    10     0  2477  2264  101.144
 422 WPI                                        24     4     0  1961  1659  101.127
 423 USC BEAUFORT                               21    10     0  2695  2614  101.110
 424 TREVECCA NAZARENE                          19    10     0  2398  2179  101.099
 425 NAVY                                       15    19     0  2407  2393  101.093
 426 RAMAPO                                     20     7     0  2065  1875  101.088
 427 COKER                                      19    10     0  2905  2773  101.082
 428 SAINT PETER'S                              12    16     0  1848  1842  101.076
 429 PENN                                        8    19     0  1878  2089  101.055
 430 GUILFORD                                   22     6     0  2032  1803  101.025
 431 ACADEMY OF ART                             19    12     0  2288  2124  101.022
 432 CUMBERLAND (TN)                             1     1     0   137   158  101.011
 433 EMBRY-RIDDLE (FL)                          17    12     0  2485  2420  101.000
 434 UT MARTIN                                  14    19     0  2455  2373  100.984
 435 CAL POLY HUMBOLDT                          18    11     0  2243  2137  100.982
 436 GUSTAVUS ADOLPHUS                          21     5     0  2041  1753  100.979
 437 WEBER ST.                                  12    22     0  2443  2443  100.957
 438 PALM BEACH ATL.                            17    12     0  2262  2168  100.951
 439 EASTERN WASH.                              10    22     0  2283  2415  100.950
 440 REGIS (CO)                                 18    14     0  2359  2437  100.949
 441 FORT LEWIS                                 19    12     0  2451  2284  100.944
 442 AUGUSTA                                    19    12     0  2473  2402  100.935
 443 UINDY                                      15    13     0  2149  2176  100.917
 444 CUI                                        17    12     0  2100  2023  100.914
 445 CAL POLY POMONA                            18    11     0  1950  1866  100.909
 446 ROCKHURST                                  17    12     0  2268  2155  100.895
 447 SAINT MARTIN'S                             19    12     0  2424  2273  100.895
 448 WOOSTER                                    21     7     0  2126  1893  100.885
 449 UT PERMIAN BASIN                           16    13     0  2170  2129  100.882
 450 MISSOURI WESTERN                           18    13     0  2168  2132  100.878
 451 HILLSDALE                                  20    10     0  2206  1962  100.876
 452 CATAWBA                                    18    13     0  2531  2478  100.876
 453 ALCORN                                     11    21     0  2081  2307  100.874
 454 BINGHAMTON                                 15    17     0  2233  2287  100.871
 455 STOCKTON                                   19     8     0  2298  2137  100.871
 456 VA. WESLEYAN                               22     8     0  2137  1815  100.847
 457 FRANKLIN & MARSHALL                        21     6     0  1913  1631  100.845
 458 BENTLEY                                    18    10     0  2208  2048  100.844
 459 FAIRFIELD                                  12    20     0  2161  2324  100.836
 460 WIS.-EAU CLAIRE                            17    10     0  1885  1803  100.814
 461 TCNJ                                       20     7     0  2194  1970  100.811
 462 WHITWORTH                                  22     4     0  2051  1805  100.782
 463 EAST STROUDSBURG                           21     9     0  2576  2309  100.780
 464 GRAND VALLEY ST.                           16    13     0  2188  2032  100.762
 465 MILES                                      23     4     0  1952  1637  100.755
 466 DREW                                       24     3     0  2445  1982  100.745
 467 AIR FORCE                                   4    28     0  1982  2357  100.739
 468 HOLY CROSS                                 13    19     0  2227  2307  100.713
 469 ANDERSON (IN)                              22     7     0  2412  2208  100.693
 470 STONEHILL                                  15    17     0  2198  2242  100.688
 471 UVA WISE                                   18    12     0  2441  2424  100.686
